m_dot_hot,m_dot_cold,T_hot_in,T_cold_in,R_f_hot,R_f_cold,T_hot_out,T_cold_out,Q_actual,U_overall,h_hot,h_cold,error,iteration
5.159690878330058,7.226076300234052,209.07265268442006,22.49957132544303,0.0003509124256376783,2.434595091446023e-05,50.12507444797399,50.37066306926439,841443.4991677843,224.46226294184044,257.7859494866317,6129.47502552874,5.548729689053289e-07,28
6.464577786364043,6.059385052369153,202.51075139579063,28.104375317006486,0.0011521939112522509,0.00026436410282429753,31.83832043740233,72.81944519897712,1132011.6612722247,637.6806172186657,407423.4287775922,8954.901352908993,5.985514484052601e-07,28
7.929975190770227,3.735041073270219,212.7371165574198,24.19017578483298,0.0004720386444071263,0.00013766665548440646,60.086818517919085,103.77917217256922,1241986.4163011615,377.4912557293868,553.8854740754618,5090.734576292582,5.314137752066017e-07,28
5.969777164533578,8.499651075103483,186.2620306367826,26.406979091208264,0.0010978028453258813,0.00010391562441821261,27.368102884999956,53.812827339027216,973223.936354007,729.1849378915744,388941.84235157096,7715.771992996506,5.546731038919006e-07,28
5.115942601344285,6.981083693737193,221.99465429102122,28.554248537529304,0.0011699710724422658,0.00016471642129660586,29.43642118965201,63.20748770456017,1010729.9065299127,664.7860550335321,355471.4653825485,7737.381675846659,6.800824152719542e-07,28
5.99339726052785,9.046558255509778,237.70933674739805,23.938333279385436,0.0008887702431285915,8.543198114209882e-05,24.40305890068774,58.64175064443877,1311668.4220936624,874.5400206052934,389838.27777037176,7740.485802076822,7.573749059019974e-07,28
5.849241841507629,9.514191469364551,188.62372278613623,23.85109492132785,0.00018469032688276122,0.000307493946896495,70.82684149214852,41.635543679878694,706937.0304823617,161.26349612208327,178.7293756221502,13106.855765491211,8.031493479165874e-07,27
5.093619891052001,6.899242968340544,242.33877053386124,25.13948495639382,0.001075304072789567,0.00019185714703194682,25.884342410440155,64.38323430229117,1131202.5316912327,699.1196984596293,354566.3784404649,8137.447460533938,7.691026766565301e-07,28
5.92840286566266,3.689179647338421,222.6068544816244,21.692122792588563,0.00046043140193337436,0.00022722778006669522,49.198465835767706,90.12376028670266,1054763.69267067,315.9040496849965,439.1850261010769,6119.41555213884,6.0874368301711e-07,28
6.184610183166367,5.9718568142235915,216.74672662149914,28.989184400801847,0.000851812562859237,0.0002947440154830117,30.46743769495683,76.36388099225411,1182018.4716754935,774.9686808529914,397041.74592681305,9633.955748592309,6.566915260464157e-07,28
5.885004858554373,2.4877515378451065,214.37563908293367,22.252964046212796,0.0001582316629861782,4.345799096265214e-05,93.16689409237625,92.66594034809047,731860.2185510949,155.6547969004179,169.75769701192,3395.193829704662,8.285697106202861e-07,27
5.44633030374435,4.7800904107676825,248.72815070773248,23.74982751426226,0.00030421011606548894,0.00014077878403275328,72.04082432693434,73.1868367660893,987317.2759941475,200.27621371485026,230.33387196092485,5913.960469220336,6.209586729255534e-07,28
7.812251901690139,4.84142697392697,218.88187248136302,28.24547486764858,0.0006703432366667859,0.0005239377006395973,34.388534217575256,101.35306480275972,1478782.4519506495,783.6586489622795,454977.19600804785,23760.334655892282,6.500383378238439e-07,28
7.700983326904074,4.390015395391011,213.5039366347126,20.71073835387148,0.001219896588619205,0.00034032595445429066,34.769701916017624,97.70649835490194,1412216.5249150356,585.3782928553691,451187.96589580737,9228.657946021289,6.285840044029101e-07,28
4.899439743911792,6.9077970693866275,249.79217997646938,22.441037118392376,0.00036649063183586235,5.5944653550478606e-05,52.40611616986459,56.820751295942586,992225.2351820066,226.74317891400875,263.762948658558,6287.028608081775,6.980674811529752e-07,28
6.968293393335245,9.56280723924495,174.00884826580696,29.965077237041076,0.0013516052339829472,0.00023583093586325855,34.18278224665636,54.98627470930616,999682.127410795,581.6757366052178,425641.3288038033,10883.129511006668,9.672795684423363e-07,27
6.466187840351372,1.9763415629174224,182.3890703333624,26.250517268899834,0.0005908373585301118,0.00037121789954424147,47.76982594915549,134.41193873543685,893105.6274634242,541.2907557878684,1444.2149728407562,6432.398884877741,9.28485725637529e-07,27
6.141745504720168,6.07586322738499,200.44835807337864,29.86538053017513,0.0012496972445856865,0.00041531749190939533,34.33992455677162,71.09928262700078,1046720.813692745,563.9715703082521,395435.09634564264,14685.273739481987,5.815492301053382e-07,28
4.919367262960329,1.601229536786612,228.46996793706288,29.5692188258571,0.0006099172323958196,3.0363320670178386e-05,42.73959503148629,169.6948267908842,937431.4900305443,614.9191366780632,1787.43790172886,2570.763234725391,6.546466551071717e-07,28
7.9261698670563,6.360059597392362,182.20510722317485,21.727287868093647,0.001580659691609867,0.00023583040671201118,35.00100373263476,66.7779348193775,1197100.6123579936,506.91457494016055,458833.40705441573,8580.05016915667,5.111251155653918e-07,28
4.401524988226987,4.524741358107844,220.914765034566,22.750266453197693,0.00125503693541511,0.00016705163709860928,23.604217281259565,69.88473773671541,891047.4563427325,614.1446459023767,325627.9926428054,6037.869139285249,6.977861666257468e-07,28
4.377452836500934,2.7717073805985137,241.91898505692814,25.553997501379463,0.0006869946444434658,0.0005194249481317993,26.27675888071218,109.18876021290711,968506.7301852084,764.929565629151,324588.5554525821,16581.13784508951,7.660769902884113e-07,28
5.087102383047149,5.604427792710949,248.0305878340137,29.679571634102217,2.950376582139422e-05,0.0003905011854250653,108.6497894564352,60.74812796047999,727479.5457586112,116.00035013431946,123.69652388372002,12681.16126225369,9.639620657253545e-07,27
7.509368465930701,9.133006512659389,179.3876595263706,28.62465518134458,0.0013712568150483799,0.000455730756609999,36.740664771670794,57.427222402932856,1099039.7541191638,523.2125712900643,444608.6149676328,22455.600550501298,9.88297124138171e-07,27
4.763145792129184,0.7581710149882407,199.82249919120147,26.948538509222974,0.001572904407792669,0.0002567958517540967,91.31485451850968,194.3525879429559,530275.5121461317,443.93307397806996,340967.67784248246,2614.6613576274603,7.339391601135503e-07,27
6.1812055113935385,10.298523325746034,215.26920497086257,27.277035135029678,0.0012558619419565109,1.9263394967788708e-05,28.82826619282457,54.75714295368505,1182392.932040623,690.1699538433377,396914.302481298,7475.310533368811,6.572937181203997e-07,28
4.485808974909394,4.774337875206897,210.27602712743354,29.708131719165284,0.0005444712882364492,0.0005103862529058716,35.65472486076183,69.99873525725648,803684.0678460753,378.2138784218689,664.5690868404613,21315.311448380653,6.132621379606462e-07,28
6.1833627274577125,7.865119676526569,232.83328133529386,29.748059566735407,0.000539857836342044,6.224288790241762e-05,37.601170966435404,67.44009254594027,1238577.9192736102,479.17481987477294,768.3964333828044,6853.599548988541,6.900433859868826e-07,28
4.913627003185773,10.565908238172195,240.41677479691174,29.4643904206974,0.00029524654216222054,0.00032339433977202173,67.65001060474711,49.194726165378285,870983.135170128,183.3724432585239,211.47102606338672,14606.851323567707,6.063534385702951e-07,28
4.958880527486289,6.759505184412493,210.5460011680034,26.120473561096176,0.0013799613360778536,9.843210540044439e-05,27.330680395962446,59.127731881401274,932165.0015629823,599.390227124819,349067.76711585204,6684.313761260333,6.452773533283107e-07,28
6.1737861130990215,7.9230469645783135,241.71975254741898,26.733920706899433,0.0015315436783641108,0.0003674849787525585,34.04369202198933,66.4736323380274,1315483.4155358798,497.71996790538697,396636.47861985466,14262.883510931752,7.364007075238987e-07,28
5.453082860197522,2.31546535686125,221.61619375511373,25.692987045623838,0.00040792687811931535,5.963043986405854e-05,65.34700496684641,116.06960641809262,874304.7046671862,259.7893767347735,328.3796936906932,3344.9347824619367,5.448951867492724e-07,28
5.249478814512823,3.685331166753884,203.22546982732877,24.22537371851457,0.0015204317063574775,0.00027807590851842664,29.862571857143536,84.86754610297365,933726.5464800784,504.3558948610158,360851.7535524182,6946.949969273556,6.085742185746312e-07,28
6.240344642450701,6.555379033454017,216.33304109744302,23.11816252388296,0.00173647922118476,0.00012289407523959504,31.15501292773544,66.40732148757763,1185619.6586041185,489.008744299804,399123.8520398269,6869.33858726273,6.525890086095387e-07,28
6.711508206534795,1.5266752078745411,182.0936095222119,27.87710632745191,0.0012487466408906554,0.00041331503199951733,63.2279677945012,156.20135702456844,818509.6909087495,538.9094835812526,416425.40429191524,6508.885876048315,8.111122369314216e-07,27
4.2892631057394865,9.510914255182009,212.08108867181625,26.43513622569939,0.0009178222373614521,0.0002230413519325144,26.49543633821426,46.988539497725256,816722.3594883512,783.3981932981238,320759.9885665303,10525.33347154649,6.541075272537e-07,28
8.361591607759523,1.9875572907963672,210.99413542805806,20.443215079306626,0.0011638189532745145,0.00048321948423432815,66.88186462060625,169.32761089408677,1236338.1609668846,561.8509177833432,473364.34423195856,10731.84843702432,9.992142793180392e-07,27
7.717473571093272,10.515493286205297,241.2672462659515,21.180346689034316,8.852772355765811e-05,0.0003265995853196896,106.8482953882206,45.406525983757426,1064346.4430751505,159.74454700661846,174.23471480633575,14709.580434397476,9.269934224676035e-07,27
4.030832300633841,5.692040549005971,186.58994037136458,22.320223511868157,0.0009063090418875611,0.0002691875474704036,22.394835242650657,50.87415256054126,679050.8496261177,751.5372106671672,309347.2149929113,8743.024065919484,5.744215272329711e-07,28
5.620439043520596,2.032466450177628,184.99027192548579,20.307643721282382,0.0008435276553425081,2.9843628295201123e-05,26.49182963058354,127.94196587000908,913992.4350801628,798.520661167286,375506.2189368519,2951.75596531954,5.531998041874431e-07,28
6.490972990447704,5.804019016021717,176.60155955572685,29.55742271175127,0.0013914437407886223,0.00021972312720102728,34.615842867394775,68.55203066797215,945587.7138067096,562.1748128980713,408392.4432096738,7831.428134587564,9.833702208084105e-07,27
7.732880468109477,1.4391746317830274,223.9889713472597,27.18795090537795,0.0010407614215204354,0.00015723679991741488,87.48535453791371,207.3033669941533,1083010.8722098258,638.0797621395859,452276.5378847383,3034.966477541266,9.425253892914043e-07,27
7.515637653684372,6.545488287503071,185.02018479685066,23.754991641658656,5.0469738624935426e-05,0.00024757288775530725,90.76578338699346,50.331893233007996,726799.8583962006,149.9422622360219,160.71200070552817,8978.235398122088,6.277442139435152e-07,27
8.304091985497102,2.5792863159807107,249.00396721009847,21.477538290942817,4.1061104394433114e-06,0.00012765597613303243,137.86012439100142,109.35083720377206,946945.3604455903,148.34896051818268,158.15034004621387,4024.0896484304258,7.535803661085083e-07,27
6.150217907390443,10.534635688902192,232.42063301885003,23.241072591538842,0.0017356544520237614,0.00036743051541545226,31.51581737057637,52.044240363521695,1267734.213147894,454.0283127588665,395753.02794120926,16836.711480739836,7.111758577593719e-07,28
5.871688670070741,4.278166145983832,216.4376909013143,22.975579042254733,0.0014461270489473411,9.985186663812231e-05,28.904679725015598,86.18212028226075,1129764.978869814,561.5137539300455,385203.23315598763,5132.802820258384,6.613620051609814e-07,28
5.002255957386745,9.441052982994774,209.32191524577235,20.955387338184092,0.0011006875695358782,0.00032956690001342766,21.62898926886521,45.376885631753076,963299.1466126437,648.3668296827033,350844.60964878,13940.773176968565,6.619577348487837e-07,28
5.628517877024452,1.334908667033869,242.26319684898203,26.528366893624764,0.0003396960298174642,0.00018729306041422286,104.16572839604893,169.51885199092516,797493.4557780921,212.20002970909485,261.45906166654805,3092.5757631877664,9.544005195039063e-07,27
4.841886302629698,8.887590228352975,183.15765433728848,22.262352989627466,0.0010874546878926333,0.0003518107952668014,22.763280874694203,43.720816346894466,796803.21420448,645.6400619941878,344242.57931311836,14455.00456878613,5.602626984568815e-07,28
5.002563017797453,7.637127491833064,181.47442196872018,23.70138392177835,0.0003574985422209461,7.782153233724446e-05,45.62785348995649,45.55333025164545,697250.1260752827,223.1770453030314,258.83838397933056,6919.7999580076075,9.376300056374021e-07,27
6.072277479355868,1.59867567359503,212.172473417194,25.03009080138228,0.0009515467412523741,3.196851353047045e-05,48.65004657227257,177.55735878538457,1018770.3421974345,708.2616792181202,392821.33824431774,2575.0193829085124,5.719156064287745e-07,28
6.866287245353197,6.739788544232748,241.07818971330312,20.293294803639704,0.00109927367470824,0.00035390071420432864,25.969299015981647,74.10948908315433,1515401.4178035778,635.4186175683247,421997.6087972682,12388.25955128509,7.640901600325378e-07,28
5.887022583048402,9.30723851204847,191.25054666812485,23.037438267035576,0.0006549820282436064,0.0003450538365136522,23.297111241265725,49.12555175314054,1014453.0546072017,901.7237102007839,385789.3877957652,14522.390016580575,5.884224023589013e-07,28
4.8191578546794975,4.210655806621728,181.38828416053883,25.96316773681082,0.00136348728349745,0.000458386756879298,28.570426361868527,68.91428274366469,755601.167619146,517.7913101504714,343299.5740280465,14494.2137556928,5.320379798945396e-07,28
6.698057041713201,9.347110197847837,219.15967724520723,23.86973055234514,0.0006026976918474566,0.00023504706108327285,26.961779296647535,57.691711265613726,1320823.648334503,659.7571404048355,1827.573715926224,10719.153899994391,6.787400614882699e-07,28
7.131208175679034,7.5565704312622675,174.66805429536973,29.962467405209768,0.0009485722912942847,0.00016985732780707788,31.811113136171883,63.069377696585875,1045229.8940023916,781.0328630721974,431414.9379572787,8189.452641802105,9.898613484438101e-07,27
7.205552982257624,2.129968181506774,229.91514605598724,24.559510467879534,0.0008081368523910332,0.0005116135103136886,49.54880348303652,174.39980708337225,1333429.8578036863,697.3452053056429,434031.3783422375,13430.81247320004,6.346640830656725e-07,28
4.987904557853486,6.806263857779463,249.42409229453585,24.81125546984485,0.0017425200747604723,0.000522196188256924,30.84893806098961,64.14715373732305,1118578.040243945,427.3419466717428,350257.4289509848,28591.7436036228,7.77002998830767e-07,28
7.373077565858778,2.705304350490282,242.21661405215116,20.766940423098422,0.00043794569345144,0.0002538210420875327,75.793320672367,132.151683919013,1258955.1989770455,317.1524162744045,446.3811273783646,5448.008851058364,5.827221798426763e-07,28
8.07563843893589,4.806746211430807,218.2921029822441,20.868080550276552,0.00030786338959109513,0.00018021779245640303,79.92635432966722,77.95455153223237,1146443.944170615,244.16481489519805,292.8714704708254,6428.969632363198,9.563993614847277e-07,27
5.81242344309064,3.7988700353340557,171.76477229492428,20.623753201421366,0.0004458319493380831,0.0002704999089470713,42.385686980593704,69.23601312033921,771558.1852683317,296.1365784182148,403.43722334683514,6930.582007594133,8.894434984085819e-07,27
4.3127000845933345,5.618768552769651,246.46153446477203,27.646961670059625,0.001682748588183451,0.00025312560693261987,29.890221263558573,68.46836864559876,958291.3059032103,476.9719816613998,321780.63165906793,8327.968358345646,7.695381079031449e-07,28
8.325634864664895,5.114271209416949,224.96952922916805,23.264042885388246,0.0006327181554914242,0.0004452668487921172,32.89187991550142,100.05133676362308,1640746.751568807,729.5032926174079,5275.922732112729,15204.402643946067,6.782920962677963e-07,28
6.043882610350724,6.6809841642279855,208.4172949607158,29.951916103512595,0.001082027714433003,0.0005166193954822151,33.25644955064132,68.86463134125472,1086176.5288655758,596.8108535794555,391749.38450409507,27120.127931612446,6.15272092829855e-07,28
6.389248603814122,2.3440426697420795,212.84009373267787,22.79743085154861,0.0015296171682734176,5.650035983675716e-05,43.478162678100944,136.16243170077303,1110229.9640494918,519.6192759126046,404648.84817254526,3351.238426218376,5.936694549291133e-07,28
8.493190370390217,7.680683797776385,214.64798422285963,28.8902245776853,0.00045762238324651734,0.00045174049336864683,62.57157797069834,70.18658129638062,1325195.8297421613,348.3615034449685,533.7733806674506,19894.899476400136,5.292758586961099e-07,28
8.223285965901514,8.314433405038061,231.05539229638504,24.580307826745717,0.0007406102533534379,7.433966368058898e-05,26.289232622211443,74.31390180188855,1727630.805005825,1007.1049455305321,468783.7481195315,7227.413659576166,7.255604828060314e-07,28
4.0120183751792435,8.151036197269347,219.5686737210877,27.15440205192396,0.000770030521663406,0.00041749241382536877,27.19604785340445,50.407043232173535,791869.3751190553,778.1418403990606,308504.6123317721,17590.653451597525,6.793909719249314e-07,28
4.655923394625281,7.225681395144211,235.41341459819205,28.08695538922763,0.0008943764661647317,0.0003512798366319977,28.360688196159515,60.850199423059095,989086.1952283515,732.9655824882941,336471.6512454428,12788.996212895147,7.340786112308706e-07,28
4.79915802238026,6.675963174474043,229.8900873980309,29.969195901569826,0.00015537704532053514,0.00018956596107959028,84.3473420740824,55.66253836483867,716643.1823000119,139.25129265949658,149.85927474892497,7943.324057213943,5.049360822795279e-07,28
7.890748575603198,5.563431160988917,221.67811783968816,28.99168772230189,0.0015745640571815933,0.0005142270040051104,49.77945601200332,88.86412089372752,1391675.7581099872,460.7815239405888,457636.8595929008,23952.26472386608,6.031195169953207e-07,28
4.533750313764498,8.736363611385496,249.32348839469685,28.571019820474874,0.00033509519387131125,0.0002936405573680369,60.42576543335184,52.64414894465487,878681.9036247774,194.0902424927467,227.13859547523077,11989.193915006328,6.664459561989133e-07,28
7.962810234831583,4.79547481791183,208.26876311771392,28.246095088091888,0.0011069185055412806,0.00019761790414228486,38.0254896419508,97.66593978804357,1390860.8673355838,669.2426146894657,460068.7915787781,6665.936617003273,5.969527165916588e-07,28
7.676936091005295,2.5232082989911264,235.10708847477844,25.860282236279314,0.00015752170850465505,0.00047404467608409264,118.48040598805392,112.99910090786739,918614.3132434209,172.20942818770433,197.9282854485617,11698.419851932264,7.94430690120862e-07,27
4.351779401210135,4.171863121851963,193.03634097416318,29.445175669250382,0.0012839456214215166,0.0002521948417567019,30.40624643663503,71.10492580976165,726131.2831063289,581.4275097876665,323477.34456461866,6984.557606509919,5.685914103992218e-07,28
8.387042315170902,9.568907456712356,246.55455877304044,23.723187413465954,0.0009908171264498737,0.00011059113188941378,28.445685727776635,70.66920300382611,1876849.8445810322,793.3372885700206,474203.80363287724,8369.541288446337,7.752659669790773e-07,28
6.401213096542374,4.164002769128786,221.36155841213076,29.77237450457008,0.00020674109694792138,9.54799940646993e-05,90.7963878241685,79.06222956525076,857505.642397872,178.65702578013057,197.70240571728752,5012.820954174534,8.982805184132303e-07,27
7.9866740103857365,7.201617397943511,184.5554205456671,28.17359891211072,0.0005398748310612878,0.00024183256562436097,41.595268111278756,67.10767212947499,1171462.3134516939,488.54016376725775,892.16750040606,9359.662473467746,9.906303333195865e-07,27
6.982986713088613,4.109703091150337,198.19746741069798,24.63170175382155,0.0012447404054017255,0.0004773531007167791,36.038555008592766,92.2945875988077,1161794.7225113339,547.9249646475572,426164.344907052,15840.98228784049,5.668361211519368e-07,28
6.852495459288588,8.686870868644842,223.61322337786743,25.07718886411795,0.001576332236439961,0.00013178511084949775,32.59648085108506,62.08008787851725,1342973.8361940081,534.9156554525836,421503.2308326588,8232.905891059725,6.743399154629515e-07,28
6.8142312044123035,8.184716525805094,201.3302776897239,20.697645129931743,0.0008901044632301254,5.828854865657866e-05,21.64139650308681,57.43546261838933,1256277.0623808834,883.5574013145263,420129.4399123766,6967.905506212359,6.321403418496629e-07,28
4.05848697695173,9.003948321183989,228.42307607932312,22.888016564788753,0.0012629288372648722,0.0004940242893198475,23.42894795792239,45.57890546597234,853597.1153149187,545.3088926418956,310582.7894766269,27662.41063992494,7.264097341419529e-07,28
4.25416643493621,0.8106168206993241,225.55561837911102,23.362178342058748,0.0017438810502062598,0.000295072496463921,79.7723136542831,211.2443543513858,636311.2892195358,414.6266931079462,319227.22508459236,3010.0359326345765,5.058322187778685e-07,28
4.285707836563459,6.02912828861768,178.77153968837098,26.256164533636948,0.0013500651723582675,8.534117968312544e-05,26.667559679831726,52.80757150410555,668821.9227915606,609.8590177659056,320604.95932484366,6108.818442228725,5.293785783067051e-07,28
5.719222380344494,1.2504262837391575,241.36602955577297,22.962948973690516,0.0016941232806548109,0.00017826896099785912,77.2769129946476,207.2681502385501,962862.1636503355,443.4654832229521,379339.9164858254,2920.232120149304,5.740266999509913e-07,28
5.702466143836995,8.72816698900596,186.7632123076927,23.33851584851532,0.0015585383907979434,0.0002877946312169606,26.956940305965617,48.978184847753084,934983.3919098835,507.2824139970342,378691.577437556,11790.391126455806,5.580718536180029e-07,28
5.682720267095612,1.1344892418137602,189.539274499156,24.100332369170943,0.0009194212198973585,0.00018985231015101426,63.70924386114578,178.88185831812598,733648.3438140954,665.3419178503568,377926.5414669322,2828.317672039922,8.630009773469283e-07,27
6.882486950696009,8.580239354699067,229.47323368172033,26.504768889806787,0.000728519665741203,0.0002923196039262314,27.644147521952902,66.26131727711733,1425202.2891114028,873.1289703869531,422577.77208162175,11820.264535860177,7.146190341700276e-07,28
4.437211034492203,1.2522224471050105,228.54876580803648,22.620135322165268,0.0013720243686326933,0.00027395843012431044,44.89980795175117,182.42720683701657,836076.3010119982,510.3068917834611,327164.5669920248,3662.12153949649,6.468927793434887e-07,28
6.114351299068597,9.793316752967074,241.90711884287367,23.700803409554204,0.0002875857723797708,0.00024547538031455615,72.34643651051343,49.6978891578018,1063709.17132536,203.61154798659865,235.1705794428541,11297.002382017563,5.944098688814847e-07,28
5.21048666684907,2.075623975763987,172.50344276726938,25.54402026406944,0.0016588371886095354,0.00030013782839140703,37.9760942302764,108.47544337396435,719177.7327314022,456.9204214674376,359286.6871017069,5282.436062866743,9.278010466573505e-07,27
8.069419920887105,4.9657160698523715,184.41775388124438,27.071211510899563,0.0017212974794668056,0.00017146154465021095,44.95170030324164,82.72668340746678,1154670.8149566196,478.9568825011911,463649.88152226113,6432.738447767596,9.645972625094146e-07,27
6.791429663114853,8.972707460535737,224.58196694269353,22.886085268546562,0.0005265578366015266,6.877309806328765e-05,33.791788624326415,58.348853822753554,1329427.266450351,466.305301711149,725.6570361772098,7483.609638664751,6.734958972742788e-07,28
4.5992695641219985,1.7802008979836434,211.9495600832895,25.975324496705582,0.00014063799834814327,8.331382491355787e-05,92.24367696434707,101.9229619795177,564874.175122055,130.89952658569308,141.9759320333925,2989.10880327453,8.173725376536822e-07,27
5.544840394210759,4.834417719684282,230.91637429564895,25.255826391420456,0.001435112658276155,0.00015900791110108386,29.68916300900196,81.93330351317633,1144782.8615650546,556.7005255759667,372553.2864283277,6173.099471959405,7.123768739347724e-07,28
4.506711291461817,10.00044957560878,202.06103033362012,23.01689027511219,0.0011670352790568678,0.0005270336215841382,23.694922083687146,42.75617786809916,824744.5124697395,567.6964715152262,330142.4042192573,37165.32819124032,6.272126285011836e-07,28
8.30475099436631,8.31862073780496,234.2995420752258,23.168899484395038,0.0010786359675752195,0.00028581083606864753,31.45542227099665,72.89869100836307,1728368.7231923146,670.3457736523717,471485.67210499384,11402.549753778407,7.184003294469221e-07,28
6.29292702044593,6.789833279028908,236.82783125775933,28.304256795269257,0.0009694622813956041,0.0004829943453528676,31.615764563862456,75.0105502882353,1324960.557964485,650.1790523343424,401081.1062883862,21935.609301553144,7.272216180354008e-07,28
7.665698208305777,9.487090150719036,211.86181951815325,23.055927516369653,0.00021418936446384766,0.0002653721256770198,82.9165116247317,48.641972472793725,1014155.6668959275,196.84332513063524,223.34596606325667,11660.141866517803,8.862116089858318e-07,27
8.372692566162225,1.033658700770747,230.11541688163902,28.557089353757114,0.0007762779107752593,0.00038449248573846746,129.65924352646482,228.37919725889364,862956.9609287459,705.9603839172792,473730.62613560597,4626.871085620625,6.739510070019605e-07,27
4.673647481105913,9.494030711996693,227.5253582155945,28.21255664025984,0.001282551974243285,0.00030435973984471195,29.02197308593682,52.20929199394444,951855.9518956795,586.695341782287,337217.80932310165,12972.694626046143,7.022298333936305e-07,28
5.273129383472421,2.838539670647802,204.509389704882,26.232952298619008,0.0010195039903516227,0.00020125590583790716,29.403520728255586,106.11571694734928,947363.1563950176,683.5010526243927,361798.67836579494,4949.718940200715,6.150672930971268e-07,28
6.0516292957698266,3.4550936599815456,218.64343050277688,24.84446120076962,0.0005381030018544333,1.7236734845544006e-05,39.11568480883932,102.06325166394905,1114682.6847413166,457.6737274269077,747.1364096677088,3941.985948385097,6.315400682410655e-07,28
8.442660258415508,10.109758311913405,215.65269298900705,29.465882406539443,0.0004779894102912549,0.0005127753137622116,58.329311317922645,61.729327386816486,1362761.786570003,364.80092196839985,594.1159032028503,33576.01982379519,5.488223635552458e-07,28
6.64649360945303,9.13339303597376,225.52946821008445,24.399207893927198,0.0013859237105420014,0.00010613050642043915,28.769699659808396,59.561378168427105,1341764.3704178056,603.9557189519319,414068.85336495104,8078.767801547328,6.957343536839744e-07,28
7.009077703970894,5.79117488649771,211.72994734871952,25.329118102445968,0.0003657679314804424,9.299645893106707e-05,63.99604734529888,69.23809140371097,1062400.822635142,266.92810680402755,324.17644635151646,6048.77003790054,5.130987617008032e-07,28
4.051708983522822,2.0731631467434286,218.31268901851246,21.59219550992862,0.0008651128352131603,0.00046961356443484084,23.06962344533241,115.29644949586061,811635.8529049772,678.5693978312254,310280.2832996544,10179.222658520011,6.90084196008911e-07,28
4.66009090045929,3.5216326181576973,248.01964809431445,28.321483838646436,0.0002640065234602577,5.081746108929179e-06,77.65206384095822,83.68405236822088,814570.5682692163,170.46681154831202,188.53766863692647,3911.194277064577,5.974158057142631e-07,28
4.501080325110317,1.6209890178156772,210.35424108604323,22.229985469575002,0.0006284259802191944,0.00048018752074879416,29.605754353498753,145.4809384375207,834716.1073183775,631.2861483831432,3019.9594557993796,9361.198350019653,6.360876803057636e-07,28
4.056923339730152,4.906279757985634,208.5777354603553,25.984052511707404,0.0003975034829295168,0.0002118072853151305,44.295399940728885,59.34314954222949,683809.3431481009,219.15605042215094,265.05955501473954,6972.97242718331,5.747464868477437e-07,28
4.1263903122550865,2.2325475735240405,213.38256715341984,26.14646591553125,0.0016748623912820147,3.4075986224168515e-05,30.761026275234457,109.03615508752807,773160.5187731502,483.51670310340455,313601.81733295944,3139.1877120069003,6.430653520794749e-07,28
6.4203241365524955,6.041036129334016,221.48669919644385,24.0354694012239,3.845008541749651e-05,0.00012372472175744593,101.10751307028164,55.453275079021026,792968.1024741775,136.8149143091828,143.7394473158899,6560.070089820011,8.223890262115674e-07,27
6.931221843381023,1.45454825659728,213.45356575682322,25.584391842071465,0.0016185945168611378,0.00039902337810351717,80.13227636329049,181.59714304856126,948105.4984962133,449.44568521733646,424319.7004766812,5970.56463771412,9.188152034766972e-07,27
4.622780717724494,4.146425147115422,209.8492001328836,25.134262178996217,0.00020080019560207848,0.0004260671781847017,74.11413489132715,62.2963790251456,643787.7518180046,144.04645247326016,161.37847370067027,12311.588629683949,9.367992390707514e-07,27
5.8711375577277085,5.033082060629793,171.41585609704188,26.868478703599195,0.0011909957618460756,0.0003834227181756791,30.066501992805456,67.35971135476493,851458.420684626,587.9778071594964,385182.1544427643,11596.917735515002,9.786289467683673e-07,27
7.37743235577895,3.3400069106533437,202.02387642291316,26.44343964288634,0.0004454228996676554,0.00040941486306374556,65.32936704607229,100.58946347187512,1034674.3132387198,317.2019335244754,462.6838672934193,10108.647126813881,9.439476542638658e-07,27
6.032132987192147,7.083902283080267,227.3747013634615,23.118437261264756,0.0013212790799595519,0.0002928902717223725,27.32352546191342,64.9513764700522,1238110.415011647,571.8613834767417,391305.20250360883,10587.543594351087,7.079958024291955e-07,28
7.093938337528482,7.633052327137271,234.4676831027984,22.656924865248104,0.0009509412641407278,0.0001971355844617567,25.45748606458548,70.3588129682306,1521255.7913960584,767.7957254508142,430099.0094895812,8731.499749105538,7.413707550085746e-07,28
4.72722166914487,6.322792520555742,235.1347027410556,28.28659195648447,0.0013939047183696433,0.0003398189221063985,30.128686402109196,65.92598127044717,994305.7136938407,537.083214090551,339466.0617623066,11397.384733126102,7.264540187179591e-07,28
5.890392025703896,6.610751888524492,191.1898309713428,25.200315038270418,0.00034518763536181806,0.0001259133854788696,55.65340986811151,54.85738766006193,819120.0830644506,231.921757666268,273.28661198192174,6942.712877280086,9.353192211847272e-07,27
6.647378042797267,6.497032969253797,212.46171694930342,22.69087839237846,0.001422163455950538,0.00017257944171690436,29.125777632156968,68.75489888529248,1250389.583206694,565.848997165312,414100.9752915868,7541.582213712624,6.45726693448978e-07,28
8.15295947817878,6.491646436391645,246.7551855090687,23.690333371290127,0.0008698575384871971,0.000438095941476335,31.994278254101772,89.92640706831874,1796461.3356796694,710.8259091941686,466442.26256123156,16887.08358209001,7.627938209964213e-07,28
