timestamp,m_dot_hot,m_dot_cold,T_hot_in,T_cold_in,R_f_hot,R_f_cold,T_hot_out,T_cold_out,Q_actual,U_overall,h_hot,h_cold,error,iteration
2023-02-05 07:00:00,4.249374524433878,2.3684045169393735,199.62647139698026,20.98200816367743,0.0006865803950910358,0.00032074632301026714,21.487556192832358,99.47065786731125,776660.4212488416,824.4096831042933,319017.5413525884,6059.584851385588,6.263662690741967e-07,28
2023-02-05 08:00:00,4.006558331014558,2.3297424022987507,200.79608906866454,21.604884760652887,0.0006938660843809073,0.0003237532263946503,21.937090131704622,97.14076364005263,735240.8465867636,817.3469690028858,308259.7698617426,6056.667815653183,6.290487917226528e-07,28
2023-02-05 09:00:00,4.325479648073974,2.484270199006219,201.13087437850996,20.118738507331155,0.0006968829796359592,0.0003280267801879926,20.64994029148923,97.288240655353,800963.939047517,818.0076728873488,322336.18682022614,6370.6315019417225,6.350909700358898e-07,28
2023-02-05 10:00:00,4.127764900686763,2.2740049473977924,198.27474902525256,21.954544988138743,0.0006984505107289472,0.00032928458613395545,22.440177396318973,100.33481251373911,744674.6711977319,810.9921085711217,313662.7176206765,6074.065225562155,6.177819216190983e-07,28
2023-02-05 11:00:00,4.419697112425953,2.4585095783868884,195.13372309493909,22.626014393178238,0.0007062917436549278,0.00032983213781631355,23.28254527904781,98.49286240388133,779277.938373251,810.5468112613498,326411.0968046769,6367.498901263264,6.029426202758259e-07,28
2023-02-05 12:00:00,4.484283641150442,2.331153624880801,195.29873672004803,24.38527032938801,0.0007099449177135736,0.0003334356490036762,25.288021701384423,104.69670776796988,782198.0511511234,803.7929652968338,329183.5659595338,6242.856904008232,5.960863660448013e-07,28
2023-02-05 13:00:00,4.438745792175949,2.4770346301950172,204.5163605714657,23.080781452048683,0.0007196095819937866,0.0003374740395296257,23.827001883274363,102.59406658449541,822887.0179629526,799.8116580158777,327230.53497918084,6550.728270708241,6.358674120576779e-07,28
2023-02-05 14:00:00,4.353589699678995,2.1195581337887752,199.8867951037764,22.862214408753392,0.0007238947617377592,0.0003409457916838872,23.98431021411571,111.58865594029173,785718.2347690196,786.9293437970961,323555.78826526564,6048.4758270078955,6.18034917465593e-07,28
2023-02-05 15:00:00,4.0056438154532055,2.0444722298551605,197.6640197407327,21.111103260870426,0.0007315165504193593,0.0003411828919514968,21.779862901055964,105.73572867620287,722847.0464931602,779.934168883011,308218.74702348356,5927.13405995385,6.179666414141138e-07,28
2023-02-05 16:00:00,4.316593157297925,2.0308242256282827,200.33828237814257,20.985765087297747,0.0007383735828740824,0.0003439774896992406,22.30672337258494,113.91336115077436,788470.5444305202,774.7068579266942,321949.94453982916,5957.569656254419,6.259663365426604e-07,28
2023-02-05 17:00:00,4.400462267985211,2.2282272220619483,198.24517900288993,20.618861620565056,0.0007403971014319776,0.0003484984312975227,21.710015120548917,106.23368715255596,797034.0721553848,777.5135021722076,325582.1544029835,6382.258594721479,6.203918303526734e-07,28
2023-02-05 18:00:00,4.471372925382409,2.317059022852474,203.0987736034043,20.087614653232055,0.0007406376046384269,0.00034898309279542085,21.197015260780518,106.2900664416279,834497.7128633108,779.3789115397124,328630.69353894284,6539.823554077444,6.403839520885413e-07,28
2023-02-05 19:00:00,4.364138298987504,2.452682930936338,200.96652634838574,22.923996582482197,0.0007446780471422307,0.00035373756671267084,23.677151299507756,100.39135203006052,793831.9507973816,778.450129843257,324012.60901488725,6868.042572118137,6.232014868601254e-07,28
2023-02-05 20:00:00,4.149516448820707,2.1354057598192604,195.48120873663055,22.266931511006455,0.0007454035040554497,0.0003538762425515205,23.06857682739019,104.54140037017976,734030.2074462512,770.5742733304482,314625.2834396304,6338.127461865112,6.050342022945188e-07,28
2023-02-05 21:00:00,4.386272095980255,2.396365444159967,201.2975527894941,22.003140125526023,0.0007481192499234921,0.0003579346849934631,22.874758650355886,102.20266251954791,802958.8072230337,773.9083481770065,324969.6476929754,6872.3078589620445,6.274238018022515e-07,28
2023-02-05 22:00:00,4.453467259025958,2.2492958332493607,202.3352814981295,20.75261669234918,0.0007527895520695616,0.0003603643467214823,22.009914398813777,108.42997076530186,823953.0194257039,767.1993679282486,327862.8205003728,6678.322412973374,6.345114371697491e-07,28
2023-02-05 23:00:00,4.175754569358068,2.419205999762163,197.5689803134623,24.170063087858768,0.0007555544353259244,0.00036184058065662515,24.74010316801585,97.42844932477222,740454.9387670073,768.7282600297625,315783.59707537707,7003.386986664958,6.065848374703364e-07,28
2023-02-06 00:00:00,4.195354683971446,2.3223318844652407,196.9713931794848,24.695128004723525,0.000757369492774297,0.0003647900028467124,25.381298503557247,100.8180651750959,738598.2214147222,764.7814995328474,316646.88859758305,6908.681318670707,6.019700116155491e-07,28
2023-02-06 01:00:00,4.489164787352846,2.3134049902811142,198.77822571128684,20.978248932365553,0.0007667657804389319,0.00036939019306576795,22.2406310880082,105.10420437185059,813111.5186158902,757.8970085273639,329392.417131529,7005.32149072827,6.204008862198407e-07,28
2023-02-06 02:00:00,4.354796893555294,2.0324077725341247,197.20668292336944,20.285695784373658,0.0007681185439473737,0.00037243487272663607,21.87330595258163,112.54296170718044,783393.3177485388,749.9460605373159,323608.09072926873,6566.606540084248,6.159148249196278e-07,28
2023-02-06 03:00:00,4.157207966655512,2.3826670826466305,202.6253118870424,23.886618948219684,0.0007692672829509572,0.0003757270891573318,24.533550983322357,100.19304958081383,759613.9638924946,755.9495665601736,314965.1504460507,7290.210840374909,6.261906051463484e-07,28
2023-02-06 04:00:00,4.44739701506653,2.0519548250694886,203.5181395062358,23.795792197517248,0.0007752166252582361,0.00037954995378759715,25.667229845610734,118.45723528952547,811538.9184750707,744.654037155273,327602.2098904516,6775.6904310249665,6.252933673067673e-07,28
2023-02-06 05:00:00,4.131758274607125,2.18503502647147,203.93139155815172,22.726272758991726,0.0007782374022810772,0.00038137400390424316,23.604824630769855,106.46283787512088,764437.4954445818,745.3657397101588,313839.5936206277,7075.864152271777,6.34515906483557e-07,28
2023-02-06 06:00:00,4.221139890556531,2.34022911631961,195.93455556143925,21.84098068042002,0.0007806341319888471,0.00038309546496659346,22.640486585499303,98.60080834426095,750517.4685423261,746.6604868574957,317780.046500825,7411.7791833175725,6.083178121230048e-07,28
2023-02-06 07:00:00,4.106354469287431,2.2373075167152345,204.86074120588654,20.678914882765593,0.0007816632107810195,0.00038665480195397176,21.478411410047926,103.33354090566021,772611.703633666,743.1139769504359,312713.1792967638,7316.747008045782,6.458995116531696e-07,28
2023-02-06 08:00:00,4.029303716413233,2.0542606833409547,201.89114497075659,24.390557551471623,0.0007869872245335625,0.0003883002269226576,25.307171362030317,109.44649992058933,730009.7331097942,735.9560963741794,309278.8169381052,7004.963164356428,6.205736617914681e-07,28
2023-02-06 09:00:00,4.10582379658612,2.227735635149171,198.71468526339837,24.46247366818992,0.0007888601485460933,0.0003884317043041771,25.251822068949878,102.97195193787894,730725.3582674502,738.5045500784381,312689.61813213705,7347.652723785929,6.089466175751568e-07,28
2023-02-06 10:00:00,4.127478400751277,2.2873564057712534,200.042723399948,23.94596465123526,0.0007942029065640988,0.0003887495706885852,24.72140365272,101.63587599508075,742449.469419537,736.6495687679106,313650.02511648607,7470.668673082793,6.158699079605867e-07,28
2023-02-06 11:00:00,4.334237390959154,2.267966854307292,203.5501799570175,23.84848716092946,0.0007977900920815999,0.0003930580757125875,25.055670307341586,107.61680192574403,793752.154827463,733.2617654194852,322716.5095984019,7557.288320534788,6.276909623181837e-07,28
2023-02-06 12:00:00,4.463829811506782,2.307379481859451,203.81133403419986,23.702115971832995,0.000806222807046112,0.00039393102727787823,25.16031496540947,108.57579439372705,818201.9061394918,729.2570584075562,328307.36852791015,7659.382847522207,6.28274005265439e-07,28
2023-02-06 13:00:00,4.242846314083988,2.2280853767235254,204.2332555766539,21.909523693133934,0.0008115043081123448,0.000394361631211286,23.069572163723848,106.62749352685441,788634.557741204,724.8850418382092,318731.7221276252,7517.343661626208,6.376344074965345e-07,28
2023-02-06 14:00:00,4.019664209143167,2.216166658341508,203.0375715341419,22.517138051100165,0.0008143170597387854,0.00039823005487782745,23.299258735547852,102.5755449949775,741272.3422054633,722.1650390516888,308847.2378626664,7608.0305366650855,6.323244896577762e-07,28
2023-02-06 15:00:00,4.025053453606733,2.475643944594818,199.83576235890035,20.648735987122247,0.0008165130841977346,0.0004014259529455767,21.20399669842388,91.97033727141323,737696.4678332543,724.455443911918,309088.5777150935,8218.764830209864,6.282022795289777e-07,28
2023-02-06 16:00:00,4.112202317841834,2.3008818298539886,204.48686501044102,24.316243093055277,0.0008226484740472832,0.0004014732806251417,25.17008007979456,103.01720269601533,756558.9579838634,718.5089119031949,312972.7319876192,7876.852398837447,6.307541760008917e-07,28
2023-02-06 17:00:00,4.322629431368114,2.416945812648901,198.89112845963592,24.357944873971885,0.0008312602187970598,0.00040429350303390334,25.42665901129834,100.54313393642462,769318.0090783241,715.2394797253211,322212.34112698614,8198.344364470275,6.089526038977056e-07,28
2023-02-06 18:00:00,4.04461989334856,2.063671793438005,200.03758588993264,22.02558868157915,0.0008369923996695859,0.0004060703718136238,23.152438662160733,107.16043921873343,734034.4481335339,705.9270870719137,309963.6668137277,7530.80452709061,6.216956194293743e-07,28
2023-02-06 19:00:00,4.4387562262438,2.2499156822654065,202.32286034894244,22.770972668112023,0.0008385218515785424,0.00040762566937436475,24.467845988518945,108.93779768039954,809980.8837223965,708.1300443205586,327230.9834307492,7970.253287843328,6.253086581864409e-07,28
2023-02-06 20:00:00,4.212592891030312,2.190211477607367,200.33748423339946,22.57777191574463,0.0008452416813127721,0.00040897622082218066,23.866526220027254,105.92969197621068,762728.7110836519,703.4258790315148,317404.7602982896,7889.830435113893,6.201526439042482e-07,28
2023-02-06 21:00:00,4.082165689550059,2.225468390781544,200.50645098171844,20.848662240282092,0.0008499991490391507,0.0004138428206303303,21.850160600630062,101.32467209492101,748266.4978651864,700.4719390379283,311637.9358170197,8126.2418191852385,6.282936411139417e-07,28
2023-02-06 22:00:00,4.073565551072581,2.44811662458343,197.103929270044,23.985361125934404,0.0008596707774259597,0.00041514766794261494,24.717841117022232,94.42607456210384,720483.9069691027,698.6665628774292,311255.00121957826,8638.064272743095,6.049353196146967e-07,28
2023-02-06 23:00:00,4.116920712139908,2.4439986872761166,200.11543371616216,24.001674107695283,0.0008696526836031943,0.00041917760246914083,24.847259412288338,96.50426436660689,740325.8715718004,692.7925823921628,313182.0424599268,8778.848858028037,6.156719258854082e-07,28
2023-02-07 00:00:00,4.341114149615864,2.2852567257282907,197.7199250922015,21.730418449769598,0.0008730114590829976,0.0004196092523102817,23.257607423703917,103.11586912183135,777052.2175364353,688.9635592875246,323014.9222572474,8457.44401928216,6.126698757213944e-07,28
2023-02-07 01:00:00,4.023204040539207,2.371526027845586,204.1340628251694,23.02028398559964,0.0008756735631264821,0.0004211990924229878,23.837692314830036,98.13241310521582,744228.6825763767,688.4539858106491,309005.7729378371,8701.625259258562,6.344034169103452e-07,28
2023-02-07 02:00:00,4.071731132282093,2.153431384247678,195.84023776097388,20.68861022861462,0.0008834574580540294,0.0004214364197278709,21.88244231629031,101.46247719445458,726725.4150720752,681.6389344262387,311173.277249175,8234.1917589742,6.107903836038986e-07,28
2023-02-07 03:00:00,4.083280032526049,2.251217710276876,200.17722693855296,23.52879352929785,0.000884776523525915,0.00042474863855872946,24.60922946359483,101.73044939447274,735532.5241995224,681.7210353167729,311687.5290487366,8573.22900657437,6.167888528807453e-07,28
2023-02-07 04:00:00,4.408828371214358,2.411743684345317,204.01235592056088,24.661646803337035,0.0008897328399381648,0.00042952730194036266,26.23860241037724,104.46821027410127,804152.0913044228,680.4920920922797,325942.88421211916,9116.050511454348,6.250059385592976e-07,28
2023-02-07 05:00:00,4.170124191727641,2.0534925584573553,203.15165155580627,21.836635916222765,0.0008964519188307963,0.00043228286478972657,23.628841491383298,111.36371561816179,768096.8559602076,671.8663674017184,315535.2935786809,8404.264241969473,6.31521679395064e-07,28
2023-02-07 06:00:00,4.229580604502191,2.063640994380331,198.75160520522414,21.400299488995422,0.0008976420829061404,0.0004362327958500715,23.31798571491379,109.69912117308002,761302.9108675539,670.6761824777525,318150.3550019161,8582.624562385974,6.162882577598339e-07,28
2023-02-07 07:00:00,4.2944749166011755,2.4782333138416774,198.65430725879685,20.756925095674475,0.000900903863898641,0.0004406722369749739,22.03031172023279,95.91861047277567,778228.5087915076,673.5104748206105,320987.15529663267,9749.78043505011,6.207227549737127e-07,28
2023-02-07 08:00:00,4.439363606273664,2.273929757956818,201.19833748393168,20.0478582827112,0.0009015047838259973,0.0004409854317159716,22.109541639393115,105.90788390587826,815711.3299102728,670.8129622307584,327257.0875951845,9286.553002981713,6.299048500579829e-07,28
2023-02-07 09:00:00,4.216195743333769,2.288784623741234,200.3523957246587,23.45247490462032,0.0009034850250133489,0.00044475655957322633,24.862914750486993,102.83882826239878,759135.3507529171,669.2322478877408,317562.994929567,9491.357583433562,6.164963579635696e-07,28
2023-02-07 10:00:00,4.206902413394374,2.0640351458737074,204.219698725952,23.090778684330132,0.0009067752439167276,0.00044620983884398086,25.04631141346897,112.771228757232,773362.8443439539,664.5591511313444,317154.723689743,8999.374810964133,6.302199793140062e-07,28
2023-02-07 11:00:00,4.076752272066452,2.3925499029387733,200.32381555451755,21.57530543176539,0.0009105014286005067,0.000450896351337187,22.594287819248564,95.94428611952402,743397.7966642649,665.894060639994,311396.9342281856,10037.00995262155,6.248411814624433e-07,28
2023-02-07 12:00:00,4.230154918095494,2.109659462800173,199.7392786714849,23.05996494695585,0.0009145117900508919,0.0004548137108958436,24.9699407730306,109.11733716082142,758523.209973769,660.0238291611175,318175.5399153202,9512.178141524395,6.138136150468654e-07,28
2023-02-07 13:00:00,4.215704670137331,2.347936759959245,195.5182769923018,23.216485910581362,0.0009173915223538553,0.0004587898365940532,24.57194649003233,98.59064699728879,739396.3841811297,660.6718118352615,317541.4306747127,10332.685466608882,5.9957180553738e-07,28
2023-02-07 14:00:00,4.249827231529338,2.3628366127990237,199.66061869368943,24.84746413003188,0.0009190204106301935,0.00045963122994057765,26.284109337359695,101.42594791888361,755977.5362500519,659.9394492152746,319037.35506082117,10416.182356030966,6.086249264569688e-07,28
2023-02-07 15:00:00,4.035127905162392,2.3971767916177877,202.65177478012453,20.76060758981391,0.0009266772791636205,0.0004611862543754906,21.783024323503895,95.52584289442244,748804.0842349866,656.5878084965411,309539.36830125,10589.698232668463,6.365356988169424e-07,28
2023-02-07 16:00:00,4.34213909225147,2.1883352641914255,199.64263717671273,23.659224753246992,0.0009363481658406506,0.00046154843890185837,25.823704656728353,108.35580508599283,774369.377397024,650.2422220845096,323059.3821199187,10060.723061757051,6.102730800705558e-07,28
2023-02-07 17:00:00,4.359198713032233,2.3504317419830243,199.99758082262005,22.68448207071604,0.0009426564160130761,0.00046511918975860505,24.5635820713145,102.58538936471187,784635.2047798381,648.5426260271137,323798.75124132267,10688.927930203714,6.16289671739878e-07,28
2023-02-07 18:00:00,4.199975210069425,2.2801853479696534,196.72937113044577,24.712360655278548,0.0009508931891762357,0.0004699290718416398,26.303642447843288,101.80104985410944,734394.2153511969,643.395412006435,316850.15557898907,10778.668265646613,5.976324111145459e-07,28
2023-02-07 19:00:00,4.22558100316922,2.327295846521386,201.94167335011213,20.40838658883232,0.0009554953038796816,0.00047402957812962886,22.092748156440138,100.59864423975316,779725.3229839908,641.1146756980266,317974.92412989656,11159.024089170678,6.327365511538119e-07,28
2023-02-07 20:00:00,4.418546315473935,2.3898654367163195,202.14346795382983,23.108498319049918,0.0009571380139574212,0.00047782481548754393,25.197542437252935,103.44731953001671,802171.7051773606,640.2519026671212,326361.54457002564,11579.658943042894,6.21922037424838e-07,28
2023-02-07 21:00:00,4.043328793050805,2.3381455149569588,204.24579294137544,22.539659085402718,0.0009600988931690007,0.0004827991950353008,23.803285554160652,99.1672727287305,748557.6836348424,637.5126746885704,309905.9781444991,11768.666933998189,6.349478169909162e-07,28
2023-02-07 22:00:00,4.087019737604416,2.006269932965247,200.75823566678594,24.825488522657785,0.0009677314856603829,0.00048340360349187077,26.894863256268252,111.80248270548037,729058.1935901474,631.1483139849973,311853.92136467865,10802.411183732544,6.104386329752742e-07,28
2023-02-07 23:00:00,4.453232263548633,2.4237964671807677,200.07665128847196,22.6158232630473,0.0009732909426963101,0.0004880300360864969,24.827687459408708,101.68615897702637,800715.3727138554,631.9078921511717,327852.73431969096,12401.103127082308,6.156003635737761e-07,28
2023-02-08 00:00:00,4.364740068309484,2.079402612878421,197.71224679445288,22.46409485029234,0.0009815892348848526,0.0004901682255462559,25.39928920089463,111.28530009853203,771655.903325252,625.24643691182,324038.65552366216,11490.837563338178,6.046628868716653e-07,28
2023-02-08 01:00:00,4.091811967189192,2.4838288796619437,197.35028196857192,21.337399766935768,0.0009911628397416647,0.0004916992162908396,22.593719725056303,92.03528348876884,733662.8385439144,624.4982792240655,312067.0513308768,12866.876217440547,6.137660228944242e-07,28
2023-02-08 02:00:00,4.464694736519303,2.3910307231260726,196.5738155962595,21.05513470815503,0.0010009548301246215,0.0004931218118514791,23.52197538246395,100.40784429473467,792711.8547913478,619.8162896246039,328344.45388533716,12696.95227258748,6.074154370594442e-07,28
2023-02-08 03:00:00,4.285944399542212,2.04431122581412,195.96171418968248,24.663595401462885,0.0010076776825528027,0.0004970669050438313,27.52814402244377,111.38116520926206,740666.2365887596,613.6797226469548,320615.2764336706,11883.414342919546,5.902110409294892e-07,28
2023-02-08 04:00:00,4.1230323762606504,2.44798531384451,204.358154881081,22.54226124905639,0.0010094623634563501,0.0004998931843742748,24.046537328698633,97.12023363062241,762759.8335459951,615.602816118093,313453.0104760954,13444.799822589428,6.344602176966418e-07,28
2023-02-08 05:00:00,4.36788412599348,2.278836775939421,199.61444444880226,23.268000275511795,0.0010149334862204287,0.0005011313426411631,25.812397025569283,105.07523306342968,778885.031309238,612.1570478915364,324174.71609407634,13000.833336061944,6.102101792748726e-07,28
2023-02-08 06:00:00,4.4209851105123645,2.164094667953884,195.16761430271416,22.05089995799098,0.0010205848001548685,0.0005019636417096914,25.1460108351649,107.34634313880211,771206.214807755,609.0338488529844,326466.5504108994,12684.991416903782,5.961269273768721e-07,28
2023-02-08 07:00:00,4.489791265091711,2.314732274847315,198.59700171380396,23.1444145684835,0.0010276327403870066,0.0005068458538861992,26.1110356790621,105.30396875547119,794561.0592286855,606.666901865387,329419.215577593,13635.724727240342,6.053073917655638e-07,28
2023-02-08 08:00:00,4.066618952580951,2.213857844657493,199.4095242844749,22.689954816864766,0.0010280101531696944,0.0005072689434090919,24.510350654768075,101.58512772343082,729740.7499244184,605.6778291848823,310945.44688264496,13324.8633659934,6.142972921452383e-07,28
2023-02-08 09:00:00,4.189464592918633,2.2349855514489696,195.95971270085582,22.812564640899648,0.0010351757681985039,0.0005076287020331019,24.953762018438113,101.53054678668174,735050.3833270009,603.167919214316,316387.63529364497,13432.201739801234,5.997939069857239e-07,28
2023-02-08 10:00:00,4.10280645661227,2.3392824617698333,196.19953860913716,21.263311906614767,0.0010386051200019536,0.0005113741619558486,22.976019391343357,95.8710971694506,729180.8399840444,601.9401671069885,312555.6280915779,14161.102236445375,6.080549930231882e-07,28
2023-02-08 11:00:00,4.452562506755864,2.260443650015705,200.146823979282,22.580502471463877,0.0010435745955481403,0.0005133446722683911,25.73265459780677,106.9483616425626,796781.3310070313,599.3396359964994,327823.9866421827,14077.894992226107,6.124905098658928e-07,28
2023-02-08 12:00:00,4.199530638832987,2.2021657002882065,203.2787565559376,23.50727005233395,0.0010497339110396523,0.000515088677450666,25.947373575971397,106.55261364804211,764070.9990283204,596.4109908524749,316830.60198027163,14041.53592432308,6.233579767922492e-07,28
2023-02-08 13:00:00,4.005327828162518,2.0857704130535897,200.69923759486392,23.314961591970814,0.001051616053180288,0.0005167981972478096,25.38549514380574,105.98848583412651,720445.925592302,594.618644113835,308204.57173079107,13775.753300508566,6.158416816504086e-07,28
2023-02-08 14:00:00,4.123950402137069,2.396292891971521,196.00188449903766,22.44311475280132,0.0010553131437053048,0.0005170110891797071,24.181518679771898,95.05824128080233,727001.7120503075,595.2884169754926,313493.69778982014,14960.22951765195,6.028278392022912e-07,28
2023-02-08 15:00:00,4.471196692732948,2.1567658111079147,201.05421950941545,22.425403419675472,0.001062404961048027,0.0005187505003621818,26.21811345126278,111.43377083878487,802051.5112761348,591.0653393795824,328623.142169387,14252.756001599093,6.140623476369456e-07,28
2023-02-08 16:00:00,4.184710563194753,2.2296025368722585,196.76776026789764,24.24723667757734,0.0010643600835299983,0.0005193962762287821,26.553461722615566,102.70084807488419,730817.310030587,590.7015018337052,316178.2750468974,14602.103423850354,5.968447709392422e-07,28
2023-02-08 17:00:00,4.2232108056004,2.106625047268961,202.0465651851033,22.68825279038788,0.0010732004779234403,0.0005229402591887722,25.67100214242805,109.51886337364358,764237.8344615083,586.275169533838,317870.92963599716,14514.413490589906,6.197972695076714e-07,28
2023-02-08 18:00:00,4.179888261762568,2.2853032704116956,195.74806837984485,21.063958810036567,0.00107468919040847,0.000523059318254088,23.3080785289402,98.516869784102,739520.1665615954,586.8350909078058,315965.80686572095,15233.955212264864,6.051361189918225e-07,28
2023-02-08 19:00:00,4.018392366159067,2.074596170862222,199.7549131499179,23.48705590606323,0.00108119300075386,0.0005265098736863531,25.786285612506674,106.23717558301094,717250.1341735384,582.7382271525272,308790.26282066025,14793.979361644122,6.108307388785761e-07,28
2023-02-08 20:00:00,4.473828635344896,2.4108617892485826,196.52129514676292,20.649576595449407,0.001083253139954908,0.0005295583452131804,23.70328526568386,99.40399996630153,793260.2735033302,583.5060578562101,328735.9050205718,16549.48931565,6.065443542979665e-07,28
2023-02-08 21:00:00,4.267347559450687,2.4928423728057654,202.39189516634343,22.675574285499128,0.0010904980790824444,0.0005298989843972963,24.916455347299376,97.2827129275582,777040.468983565,581.3555994572074,319803.4953630895,16922.300878760263,6.238946319570005e-07,28
2023-02-08 22:00:00,4.449781200368145,2.4476205882933435,203.94352142063477,23.59924586693458,0.0010906348757270298,0.0005336979180686418,26.596817681388842,102.77580154139952,809672.0329805556,580.4651317609961,327704.5865489225,17279.50096925858,6.234150511374992e-07,28
2023-02-08 23:00:00,4.166207362156776,2.4742194141574156,200.9959011400395,24.346823567371892,0.0010953079117935836,0.0005357744794842695,26.318515011375922,96.576934419737,746663.5096059202,578.6186886835833,315362.4762595008,17698.94425396469,6.134710694993828e-07,28
2023-02-09 00:00:00,4.193043149977258,2.3149570938133017,203.46089088098506,20.445677936068616,0.0010997359798034327,0.0005392235254933849,22.945798078879108,100.73888960366627,776587.1702482551,575.8333879732456,316545.16416345374,17545.452120321275,6.35218221134437e-07,28
2023-02-09 01:00:00,4.115838620362236,2.2267644209899764,199.7445302673066,20.008136114274947,0.0011081269222490897,0.00054143081471796,22.46159490044525,100.47738054006558,748639.318869077,572.2748430711401,313134.0491388628,17494.48584496254,6.231774953846525e-07,28
2023-02-09 02:00:00,4.169883620856753,2.215173907091552,200.595563717938,21.08651667502095,0.001115262640983912,0.0005429860429080598,23.812583642956724,102.80785735731251,756330.7288404938,569.6551976462189,315524.68112583755,17689.767312666878,6.213150172129644e-07,28
2023-02-09 03:00:00,4.052788781776736,2.1663034602997637,199.32050914369472,23.131677549149714,0.0011179053980492255,0.0005437027304534184,25.525772943526135,102.97713633413879,722666.5444911916,568.432285251172,310328.48950882466,17576.55367381513,6.101829406190973e-07,28
2023-02-09 04:00:00,4.428112690546239,2.49266047720117,198.35945550121838,22.857502524505804,0.001125866448361329,0.0005455744920112579,25.830020504195232,98.12329906762298,783843.2548987711,567.047323566818,326773.3002864715,19409.90944221893,6.054693280077572e-07,28
2023-02-09 05:00:00,4.200088843234334,2.07032548046107,198.14166736819823,20.688837792251746,0.0011341333939805514,0.0005458276736795589,24.121405186481212,107.38474460369254,749903.9762899831,562.4645541234285,316855.1533736109,17460.317408590417,6.110230899025737e-07,28
2023-02-09 06:00:00,4.086446749805537,2.343529241107356,198.2047349138909,23.97335382055316,0.0011404506814784614,0.0005490977505224879,26.163576094050114,97.64268916262233,721315.9971837116,561.1996754506271,311828.43129052466,19364.216951010952,6.036503563677798e-07,28
2023-02-09 07:00:00,4.193892678625377,2.4710308799640193,199.93824424509543,20.90343620731409,0.0011431618018450333,0.0005537513906761444,23.271377352933627,94.53655100422483,760185.8484847042,560.1041084514577,316582.55236633494,20915.93268450943,6.208824601117158e-07,28
2023-02-09 08:00:00,4.080037189156007,2.1444424185843056,198.015527672425,21.572851386280075,0.0011469974981570788,0.0005547146629014254,24.316907085572467,102.72967241211586,727122.9493236435,557.4622978468473,311543.19236509915,19447.195272344652,6.09824883923693e-07,28
2023-02-09 09:00:00,4.491404190106463,2.0665360901466028,197.9355706845613,24.58252864733374,0.0011529646612870894,0.0005567628409926489,29.620791861193027,114.41644253346502,775624.915138586,555.0310451327332,329488.20348708244,19440.688502136396,5.897685113609441e-07,28
2023-02-09 10:00:00,4.131877537233769,2.189441339316713,203.11776425298575,21.380816975052944,0.0011558943597355278,0.0005608981884678299,24.349350765839517,104.2291621963378,757854.0710478737,553.9988052259527,313844.87494860217,21017.58364176952,6.287113336611583e-07,28
2023-02-09 11:00:00,4.211641436250191,2.294001361251798,200.21069185994517,21.69173496038471,0.0011596140493546566,0.0005653796135216741,24.658985036890613,100.84005478367143,758584.224569593,552.5857495951711,317362.9636837713,22712.171531418062,6.16728165425684e-07,28
2023-02-09 12:00:00,4.042845555137483,2.4103473734501577,202.5417455532526,20.152786645939987,0.0011649810037765481,0.000566631292884306,22.327062844910614,94.38229957260837,747523.2123108385,551.1160504859013,309884.38423518644,23718.850145806948,6.340991056674739e-07,28
2023-02-09 13:00:00,4.180791887911408,2.292726128585325,197.72329131404828,21.3355683044016,0.001169971959827658,0.000567556188848613,24.214928770109026,99.03282867570711,744262.8158283136,549.1091112669177,316005.6279595383,23288.833289957987,6.091161175447724e-07,28
2023-02-09 14:00:00,4.395018400852972,2.222392052928967,196.58241580645802,21.178914700604494,0.0011731789957909724,0.0005687585756337917,25.233325513223065,104.39374857104146,772662.5473331978,547.7603124285324,325347.2720251329,23199.26867550653,6.010722017890657e-07,28
2023-02-09 15:00:00,4.280966692192509,2.0593052125416396,201.28016638650084,20.79236554292434,0.0011817219124353612,0.0005690792139277126,25.148899477381406,110.70826937807168,773616.4013559908,544.5696719771591,320398.1359485234,22276.636131842526,6.188871957135689e-07,28
2023-02-09 16:00:00,4.486351695169198,2.08042856200767,204.8676094423525,22.42341576914009,0.001187106662944991,0.0005699288405535785,27.95976442198696,116.10765312448166,814306.2514661386,542.9647963831045,329272.0640196792,22641.07017145783,6.217801740149298e-07,28
2023-02-09 17:00:00,4.382715712311735,2.345738196905779,204.33234181378504,20.51097147871369,0.0011947844591956062,0.000570032974043386,24.402860955747457,103.0662815771946,809082.836699095,541.5573510996325,324816.00998038077,24312.916587594274,6.330366453255465e-07,28
2023-02-09 18:00:00,4.43891382584292,2.4240289515529367,198.07345496878634,23.321156183174057,0.0011990036169495235,0.0005741109194589277,27.069483667041055,100.22074770483529,778807.7616899825,539.9516087826718,327237.7569375515,26077.387999276518,5.997865315521267e-07,28
2023-02-09 19:00:00,4.217683606206767,2.2246624559162624,204.9269744610231,22.148247335046932,0.0012058452885892945,0.0005742361753983976,25.746985332571597,105.56980657769893,775373.3397777684,537.3512614841889,317628.32432435185,24844.53895156388,6.302445711980909e-07,28
2023-02-09 20:00:00,4.0140423492526915,2.140831739011601,195.52097206579157,22.650888449248896,0.001215409998332964,0.00057787642789603,25.51635059840379,100.92877076602555,700148.2996423757,533.826968086945,308595.33724793175,25484.684160213215,5.960636642043937e-07,28
